optimizer,hyperparameters,criterion,crt_parameter,top-1 test acc,overfitting indicator,l1,l5,l1/l5,fwp_overhead,bwp_overhead,images/s,runtime,max_allocated_memory,max_reserved_memory,epochs,exclusive_run
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.15;,gSAMratio,z=1.7,96.68,0.0165,23.0118,40.0749,0.5742,1.2926,1.2926,2460.86,78.39,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.5;,gSAMratio,z=1.8,96.31,0.0386,21.7357,42.1476,0.5157,1.093,1.093,2633.27,70.87,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.1;,gSAMratio,z=1.8,96.71,0.0209,22.6264,39.9463,0.5664,1.3534,1.3534,2394.02,80.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.15;,gSAMratio,z=1.8,96.48,0.0271,24.0947,38.5062,0.6257,1.2829,1.2829,2497.1,77.04,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.6;,gSAMratio,z=1.8,96.31,0.0399,21.5344,41.7406,0.5159,1.0782,1.0782,2735.99,67.98,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.7;,gSAMratio,z=1.8,96.33,0.0478,23.2799,40.347,0.577,1.0723,1.0723,2783.47,66.78,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.2;,gSAMratio,z=1.8,96.4,0.0284,21.651,38.1598,0.5674,1.2281,1.2281,2562.49,74.65,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.8;,gSAMratio,z=1.8,96.18,0.049,23.0131,41.491,0.5547,1.0643,1.0643,2741.55,67.64,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;>0?0.0,cosSim,>0?=0.0,96.44,0.0449,23.8329,39.1818,0.6083,1.1071,1.1071,1589.88,146.9,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;>0?0.0,cosSim,>0?=0.0,96.17,0.0519,23.894,45.3211,0.5272,1.106,1.106,1593.83,147.4,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;>0?0.0,cosSim,>0?=0.0,96.42,0.0475,22.824,39.0018,0.5852,1.1081,1.1081,1582.66,147.4,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;>0?0.0,cosSim,>0?=0.0,96.4,0.047,21.1685,39.9703,0.5296,1.1067,1.1067,1584.27,147.63,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;>0?0.0,cosSim,>0?=0.0,96.38,0.0483,24.0029,43.7371,0.5488,1.1058,1.1058,1601.89,157.39,,,200,False
sgd,lr=0.05;,baseline,,96.27,0.1182,18.3093,28.8826,0.6339,1.0,1.0,9797.05,59.5,,,200,False
adamw,lr=0.05;,baseline,,94.73,0.2288,0.023,0.0361,0.6371,1.0,1.0,9020.51,60.22,,,200,False
sam-sgd,lr=0.05;rho=0.1;,baseline,,96.82,0.0448,23.1128,40.3375,0.573,2.0,2.0,4668.37,110.35,,,200,False
sgd,lr=0.05;,baseline,,96.18,0.1228,18.0317,28.3216,0.6367,1.0,1.0,11208.48,56.09,,,200,False
adamw,lr=0.05;,baseline,,94.85,0.2429,0.0174,0.0319,0.5455,1.0,1.0,9339.27,59.27,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.2;,baseline,,96.66,-0.0105,21.2044,40.8223,0.5194,2.0,2.0,4540.46,111.67,,,200,False
sgd,lr=0.05;,baseline,,96.22,0.1194,17.9527,33.0182,0.5437,1.0,1.0,11077.71,57.5,,,200,False
adamw,lr=0.05;,baseline,,94.86,0.2265,0.0233,0.0412,0.5655,1.0,1.0,10270.25,57.88,,,200,False
adamw,lr=0.05;,baseline,,94.76,0.2303,0.0257,0.0424,0.6061,1.0,1.0,10158.69,57.6,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.4;,baseline,,96.74,-0.0391,24.2841,43.574,0.5573,2.0,2.0,4278.89,118.41,,,200,False
sgd,lr=0.05;,baseline,,96.13,0.1264,18.6114,28.769,0.6469,1.0,1.0,10599.91,58.32,,,200,False
sgd,lr=0.05;,baseline,,96.35,0.1163,16.8012,29.5276,0.569,1.0,1.0,10740.29,57.14,,,200,False
sam-sgd,lr=0.05;rho=0.1;,baseline,,96.71,0.0458,21.9046,39.3532,0.5566,2.0,2.0,4890.67,107.95,,,200,False
adamw,lr=0.05;,baseline,,94.85,0.2328,0.0198,0.0341,0.5806,1.0,1.0,11696.94,59.0,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.38,0.0842,30.2829,48.4062,0.6256,1.1,1.1,8221.84,64.33,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.13,0.1001,34.0676,59.3821,0.5737,1.05,1.05,9451.07,63.84,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.59,0.0684,27.7317,46.9056,0.5912,1.2,1.2,9004.4,69.01,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.16,0.1083,35.4367,56.8495,0.6233,1.01,1.01,8282.49,60.78,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.63,0.0462,24.4583,42.0449,0.5817,1.3333,1.3333,8006.83,77.98,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.53,0.0229,23.8898,42.8206,0.5579,1.5,1.5,6541.3,84.98,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.2;,baseline,,96.63,-0.0078,22.5259,41.7058,0.5401,2.0,2.0,4601.42,109.37,,,200,False
sam-sgd,lr=0.05;rho=0.1;,baseline,,96.66,0.0493,23.1436,38.5403,0.6005,2.0,2.0,4754.01,106.74,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.4;,baseline,,96.82,-0.0385,22.4939,42.8978,0.5244,2.0,2.0,4409.81,109.5,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.4;,baseline,,96.52,-0.034,21.6832,40.7814,0.5317,2.0,2.0,4479.03,111.02,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.2;,baseline,,96.76,-0.011,22.2981,39.7198,0.5614,2.0,2.0,4314.9,110.97,,,200,False
sam-sgd,lr=0.05;rho=0.1;,baseline,,96.77,0.0495,22.5036,44.8537,0.5017,2.0,2.0,4764.12,111.14,,,200,False
sam-sgd,lr=0.05;rho=0.1;,baseline,,96.72,0.046,22.8458,40.3076,0.5668,2.0,2.0,4928.01,108.52,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.4;,baseline,,96.71,-0.0351,22.9577,38.4264,0.5974,2.0,2.0,4361.5,109.84,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.2;,baseline,,96.74,-0.0088,22.1612,38.6025,0.5741,2.0,2.0,4529.29,108.55,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.2;,baseline,,96.57,-0.0073,22.1044,39.7566,0.556,2.0,2.0,4785.82,109.95,,,200,False
vasso-sgd,lr=0.05;rho=0.1;theta=0.4;,baseline,,96.55,-0.0326,23.1793,41.3487,0.5606,2.0,2.0,4905.76,111.14,,,200,False
sam-sgd,lr=0.05;rho=0.1;,baseline,,96.67,0.044,21.946,40.537,0.5414,2.0,2.0,4535.67,108.19,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.48,0.0355,22.997,39.9066,0.5763,1.5,1.5,5988.12,87.3,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.13,0.1101,28.1956,48.8639,0.577,1.01,1.01,6812.09,63.76,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.44,0.0897,26.9325,47.1988,0.5706,1.05,1.05,7161.37,65.06,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.4,0.0814,32.6998,56.1805,0.582,1.1,1.1,8542.09,63.92,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.63,0.0525,23.3531,45.1725,0.517,1.3333,1.3333,6337.27,79.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.42,0.0827,27.649,47.1634,0.5862,1.1,1.1,7228.44,67.74,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.47,0.0664,25.5111,44.7451,0.5701,1.2,1.2,6185.61,72.92,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.38,0.0961,34.3027,55.618,0.6168,1.05,1.05,9050.36,62.19,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.2,0.1072,36.9831,62.3298,0.5933,1.01,1.01,9205.22,59.96,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.48,0.0492,26.5641,49.1889,0.54,1.3333,1.3333,7141.62,76.41,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.58,0.0248,23.9606,42.4006,0.5651,1.5,1.5,6551.34,83.8,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.41,0.0744,29.3105,45.1218,0.6496,1.2,1.2,7573.52,84.62,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.44,0.0712,25.2553,44.8801,0.5627,1.2,1.2,6892.21,71.67,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.57,0.0511,23.8936,41.8568,0.5708,1.3333,1.3333,6145.13,78.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.68,0.0323,22.6579,44.495,0.5092,1.5,1.5,5896.58,86.48,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.0,0.1093,28.8455,52.1834,0.5528,1.01,1.01,7709.32,63.2,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.2,0.1038,33.5306,62.4486,0.5369,1.01,1.01,9113.3,60.17,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.24,0.0877,26.7913,44.9804,0.5956,1.1,1.1,6838.01,76.69,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.29,0.0993,30.0385,56.5046,0.5316,1.05,1.05,8608.11,62.74,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.41,0.0962,27.331,49.3705,0.5536,1.05,1.05,7794.4,65.36,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.48,0.0709,27.3253,50.1163,0.5452,1.2,1.2,8062.49,69.69,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.53,0.0826,30.5582,52.145,0.586,1.1,1.1,8499.31,65.52,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.59,0.0478,25.0586,50.8628,0.4927,1.3333,1.3333,7394.24,74.76,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.26,0.0823,26.3326,50.5104,0.5213,1.1,1.1,7525.54,68.16,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.44,0.0688,25.8911,47.8333,0.5413,1.2,1.2,6989.67,71.66,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.38,0.0906,29.888,46.077,0.6487,1.05,1.05,7066.76,67.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.42,0.0525,22.7573,42.6629,0.5334,1.3333,1.3333,6325.33,78.83,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.63,0.0231,23.0193,42.3466,0.5436,1.5,1.5,6626.3,84.53,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.57,0.0325,22.9938,44.645,0.515,1.5,1.5,6033.82,86.31,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.34,0.0844,30.5592,49.7221,0.6146,1.1,1.1,9499.77,62.67,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.11,0.0995,33.0342,53.562,0.6167,1.05,1.05,8229.73,62.17,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.14,0.1072,28.2314,52.8162,0.5345,1.01,1.01,8368.78,62.96,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.37,0.073,27.4455,48.0824,0.5708,1.2,1.2,8052.91,70.18,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.28,0.1056,33.0561,55.8249,0.5921,1.01,1.01,10301.06,59.49,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.55,0.0493,23.8771,41.6961,0.5726,1.3333,1.3333,8114.93,76.05,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.52,0.0304,23.2064,38.3736,0.6047,1.5,1.5,6487.0,83.76,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.72,0.0669,26.7153,40.6115,0.6578,1.2,1.2,6694.11,71.89,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.35,0.052,24.6934,42.3841,0.5826,1.3333,1.3333,7139.56,78.01,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.45,0.0837,26.332,45.0183,0.5849,1.1,1.1,7241.85,67.6,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.7,0.0303,24.0178,37.7118,0.6369,1.5,1.5,5889.12,88.25,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.36,0.0865,28.2557,45.3157,0.6235,1.05,1.05,6495.28,66.38,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.21,0.1051,28.7063,45.6819,0.6284,1.01,1.01,7130.9,64.14,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.19,0.1014,32.8393,57.2776,0.5733,1.01,1.01,8970.62,59.5,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.34,0.0874,29.5906,47.8086,0.6189,1.1,1.1,8354.53,64.71,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.51,0.043,25.6317,41.5521,0.6169,1.3333,1.3333,7629.23,75.56,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.54,0.0705,27.7375,46.7836,0.5929,1.2,1.2,8096.75,69.31,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.44,0.0278,22.911,41.0642,0.5579,1.5,1.5,6989.19,84.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.32,0.0933,27.0791,50.1719,0.5397,1.05,1.05,6634.12,66.11,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=10,96.48,0.0792,27.0468,47.3578,0.5711,1.1,1.1,6699.34,69.08,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=20,96.25,0.0995,30.6023,53.1139,0.5762,1.05,1.05,8570.0,72.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=3,96.57,0.0453,24.0311,40.8216,0.5887,1.3333,1.3333,5925.71,78.78,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.25,0.0995,30.0222,48.2243,0.6226,1.01,1.01,7412.75,65.04,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=5,96.41,0.068,25.7429,42.1377,0.6109,1.2,1.2,6637.39,74.7,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=2,96.62,0.0307,23.2966,41.6258,0.5597,1.5,1.5,6159.16,85.13,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,naive,k=100,96.3,0.1015,28.3274,46.4858,0.6094,1.01,1.01,7616.5,63.56,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.56,0.0469,26.0103,43.907,0.5924,1.3301,1.3301,7416.67,75.86,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.21,0.0967,34.3761,55.0784,0.6241,1.0502,1.0502,8272.85,62.37,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.5,0.0288,25.2624,44.6318,0.566,1.4994,1.4994,6445.73,84.93,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.1,0.1114,35.6566,65.9696,0.5405,1.0102,1.0102,9146.8,59.84,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.48,0.0744,29.5112,49.4683,0.5966,1.2006,1.2006,7657.55,70.06,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.35,0.0905,31.8519,51.6414,0.6168,1.1016,1.1016,7944.22,69.29,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.4,0.0701,23.7792,41.6306,0.5712,1.2006,1.2006,6993.62,71.33,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.24,0.1018,29.3977,44.3547,0.6628,1.0502,1.0502,7257.63,64.82,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.55,0.0746,27.8975,47.7072,0.5848,1.1016,1.1016,6661.35,68.31,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.15,0.1067,29.7712,49.0206,0.6073,1.0102,1.0102,7078.22,64.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.53,0.0286,23.1572,40.8938,0.5663,1.4994,1.4994,6033.01,87.2,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.49,0.0571,24.2353,40.8863,0.5927,1.3301,1.3301,6069.13,81.57,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.53,0.0729,29.4136,49.4087,0.5953,1.1989,1.1989,7295.98,69.97,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.47,0.0869,29.3206,50.6393,0.579,1.0987,1.0987,8837.77,65.34,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.31,0.0971,31.5039,53.8716,0.5848,1.0502,1.0502,8722.88,61.95,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.5,0.0484,25.0433,45.1658,0.5545,1.3294,1.3294,6792.61,76.46,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.15,0.1047,36.0987,56.1497,0.6429,1.0098,1.0098,9006.52,60.27,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.69,0.0217,23.4836,40.1864,0.5844,1.4984,1.4984,6526.13,86.55,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.35,0.0922,26.8261,44.9983,0.5962,1.0987,1.0987,6590.85,67.97,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.12,0.1011,27.6307,49.9611,0.553,1.0098,1.0098,7646.92,62.82,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.34,0.0935,28.6899,46.8706,0.6121,1.0502,1.0502,6979.4,66.78,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.43,0.0741,24.9749,43.4284,0.5751,1.1989,1.1989,7063.43,75.54,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.3,0.0891,30.0523,55.4858,0.5416,1.1011,1.1011,7945.57,64.37,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.74,0.0425,23.3988,41.6375,0.562,1.3294,1.3294,7130.95,77.69,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.85,0.0219,22.6828,39.9572,0.5677,1.4984,1.4984,5944.5,85.37,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.4,0.0697,26.9543,48.9314,0.5509,1.2021,1.2021,8982.81,68.62,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.6,0.0503,25.4192,48.5234,0.5239,1.3308,1.3308,6918.15,76.11,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.33,0.0934,30.0537,55.1935,0.5445,1.0499,1.0499,9102.92,61.87,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.12,0.1021,35.415,62.8733,0.5633,1.0101,1.0101,8316.29,60.09,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.52,0.0305,24.3277,46.0543,0.5282,1.4999,1.4999,6917.5,84.62,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.38,0.069,25.6724,46.5933,0.551,1.2021,1.2021,6864.63,72.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.2,0.088,27.2461,47.1126,0.5783,1.1011,1.1011,6936.5,71.59,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.58,0.0542,25.2154,41.3911,0.6092,1.3308,1.3308,6465.59,78.73,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.36,0.101,27.4363,45.0611,0.6089,1.0101,1.0101,7307.76,63.35,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.79,0.0244,23.6562,43.4344,0.5446,1.4999,1.4999,5539.65,86.66,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.38,0.0924,27.3522,46.6442,0.5864,1.0499,1.0499,6937.26,67.66,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.62,0.0792,31.8053,45.4918,0.6991,1.1004,1.1004,7932.61,65.63,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.53,0.0656,28.6677,42.9555,0.6674,1.199,1.199,7409.51,70.12,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.41,0.0935,31.5634,54.6046,0.578,1.0504,1.0504,8733.67,64.26,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.17,0.1063,33.4902,57.4111,0.5833,1.0103,1.0103,9277.68,60.23,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.54,0.0477,23.2714,39.7953,0.5848,1.3295,1.3295,8457.49,76.66,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.81,0.023,23.4664,39.4111,0.5954,1.5016,1.5016,6670.12,83.13,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.6,0.0657,24.5139,40.278,0.6086,1.199,1.199,6528.26,72.71,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.39,0.0573,24.0818,39.4449,0.6105,1.3295,1.3295,6209.41,78.63,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.27,0.0916,29.001,42.939,0.6754,1.1004,1.1004,7198.18,67.2,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.16,0.1035,28.5588,44.4751,0.6421,1.0103,1.0103,6996.57,63.7,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.04,0.1098,32.7144,52.5956,0.622,1.0103,1.0103,8981.52,59.45,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.27,0.0937,26.1093,40.0197,0.6524,1.0504,1.0504,6840.21,65.97,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.19,0.0967,32.6079,51.3847,0.6346,1.0505,1.0505,8869.36,61.47,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.52,0.0321,24.1355,41.5597,0.5807,1.5016,1.5016,5992.37,85.63,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.26,0.0915,28.7705,54.5142,0.5278,1.1002,1.1002,8115.55,64.78,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.4,0.071,29.0456,48.9834,0.593,1.2001,1.2001,7836.92,69.2,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.41,0.0543,24.3246,43.6073,0.5578,1.3286,1.3286,7649.65,79.78,,,200,False
vassore-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.61,0.0255,23.0519,39.2769,0.5869,1.498,1.498,7137.58,83.47,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.2,96.2,0.0731,27.1772,43.1944,0.6292,1.2001,1.2001,6796.31,72.1,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.33,96.57,0.0508,22.6485,42.4146,0.534,1.3286,1.3286,6589.1,78.23,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.1,96.29,0.0859,25.8468,42.1426,0.6133,1.1002,1.1002,7024.53,69.86,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.05,96.23,0.0982,25.7392,44.1566,0.5829,1.0505,1.0505,8254.17,64.37,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.5,96.64,0.0271,22.159,38.9802,0.5685,1.498,1.498,6592.34,85.69,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;,random,p=0.01,96.1,0.1022,28.7996,44.8505,0.6421,1.0103,1.0103,6973.07,66.08,,,200,False
